;;;;;;;;;;;
Proposal number;Erasmus Code;Pic;OID;Legal Name;Street;Post Cd;City;Country Cd;Website Url;Erasmus Eche Start;Erasmus Eche End
101012419;B  GEEL07;997354292;E10193509;THOMAS MORE KEMPEN VZW;KLEINHOEFSTRAAT 4;2440;GEEL;BE;www.thomasmore.be;1/1/2021;12/31/2029
101013660;B  GENT01;999986096;E10209444;UNIVERSITEIT GENT;SINT PIETERSNIEUWSTRAAT 25;9000;GENT;BE;http://www.ugent.be;1/1/2021;12/31/2029
101010133;B  GENT25;998961291;E10206530;HOGESCHOOL GENT;GERAARD DE DUIVELSTRAAT 5;9000;GENT;BE;www.hogent.be;1/1/2021;12/31/2029
101009988;B  GENT39;986308514;E10176096;ARTEVELDEHOGESCHOOL;HOOGPOORT 15;9000;GENT;BE;www.arteveldehogeschool.be;1/1/2021;12/31/2029
101013124;B  GENT40;983532180;E10169888;ORPHEUS INSTITUUT VZW;KORTE MEER 12;9000;GENT;BE;orpheusinstituut.be;1/1/2021;12/31/2029
101123488;B  GENT41;999466661;#N/A;VLERICK BUSINESS SCHOOL;REEP 1;9000;GENT;BE;;30/06/2023;31/12/2029
101123503;B  GENT42;917203968;#N/A;International Opera Academy;Bijlokekaai 6;9000;Gent;BE;www.ioacademy.be;30/06/2023;31/12/2029
101014206;B  HASSELT20;998390737;E10202795;UC LIMBURG;CAMPUS DIEPENBEEK AGORALAAN GEBOUW B BUS 1;3590;DIEPENBEEK;BE;www.ucll.be;1/1/2021;12/31/2029
101012655;B  HASSELT22;953418239;E10142270;HOGESCHOOL PXL;ELFDE LINIESTRAAT 24;3500;HASSELT;BE;www.pxl.be;1/1/2021;12/31/2029
101013746;B  HEVERLE05;949669868;E10109143;EVANGELISCHE THEOLOGISCHE FACULTEIT;SINT JANSBERGSESTEENWEG 95-97;3001;LEUVEN;BE;www.etf.edu;1/1/2021;12/31/2029
101011347;B  KORTRIJ01;972455944;E10165586;KATHOLIEKE HOGESCHOOL VIVES ZUID;DOORNIKSESTEENWEG 145;8500;KORTRIJK;BE;www.vives.be;1/1/2021;12/31/2029
101011690;B  KORTRIJ03;998686684;E10205062;HOGESCHOOL WEST-VLAANDEREN HOWEST;MARKSESTEENWEG  58;8500;KORTRIJK;BE;www.howest.be;1/1/2021;12/31/2029
101098713;B  LALOUVI01;886984685;#N/A;Institut Provincial des Arts et Métiers du Centre;rue Paul Pastur 1;7100;La Louvière;BE;https://www.etudierenhainaut.be/ipam-centre;10/26/2022;12/31/2029
101123534;B  LALOUVI02;886722591;#N/A;EAFC Morlanwelz;Rue Raoul Warocqué 46;7140;Morlanwelz;BE;www.ineps-mlz.be;30/06/2023;31/12/2029
101012204;B  LEUVEN01;999991334;E10209482;KATHOLIEKE UNIVERSITEIT LEUVEN;OUDE MARKT 13;3000;LEUVEN;BE;www.kuleuven.be;1/1/2021;12/31/2029
101014214;B  LEUVEN18;951672530;E10131521;UC LEUVEN;GELDENAAKSEBAAN 335;3001;HEVERLEE;BE;www.ucll.be;1/1/2021;12/31/2029
101008053;B  LIEGE01;999976105;E10209384;UNIVERSITE DE LIEGE;PLACE DU 20 AOUT  7;4000;LIEGE;BE;www.uliege.be;1/1/2021;12/31/2029
101007360;B  LIEGE02;948537005;E10035673;Académie Royale des Beaux-Arts de Liege - Ecole Supérieure des Arts de la Ville de Liège;RUE DES ANGLAIS 21;4000;LIEGE;BE;www.acasupliege.be;1/1/2021;12/31/2029
101012972;B  LIEGE03;942196212;E10027133;Conservatoire royal de Liège;BOULEVARD PIERCOT, 29;40000;LIÈGE;BE;www.crlg.be;1/1/2021;12/31/2029
101013621;B  LIEGE07;948613538;E10040813;ESA Saint-Luc Liège;Boulevard de la Constitution;4020;Liège;BE;www.saint-luc.be;1/1/2021;12/31/2029
101011457;B  LIEGE37;949660071;E10108440;HAUTE ECOLE LIBRE MOSANE;MONT SAINT MARTIN 45;4000;LIEGE;BE;https://www.helmo.be/;1/1/2021;12/31/2029
101009411;B  LIEGE38;952324273;E10104850;PROVINCE DE LIEGE;PLACE SAINT LAMBERT  18A;4000;LIEGE;BE;;1/1/2021;12/31/2029
101008109;B  LIEGE42;949627091;E10105720;HAUTE ECOLE DE LA VILLE DE LIEGE;Rue Hazinelle,2;4000;LIEGE;BE;www.hel.be;1/1/2021;12/31/2029
101013532;B  LIEGE43;986237704;E10175219;HAUTE ECOLE CHARLEMAGNE HE CH;RUE DES RIVAGEOIS 6;4000;LIEGE;BE;http://www.hech.be;1/1/2021;12/31/2029
101013167;B  LOUVAIN01;999980664;E10209421;UNIVERSITE CATHOLIQUE DE LOUVAIN;PLACE DE L UNIVERSITE 1;1348;LOUVAIN LA NEUVE;BE;www.uclouvain.be;1/1/2021;12/31/2029
101007459;B  LOUVAIN02;948888533;E10058276;Institut des Arts de diffusion;5 Route de Blocry;1348;louvain-la-neuve;BE;www.iad-arts.be;1/1/2021;12/31/2029
101012378;B  MECHELE14;991017767;E10181600;THOMAS MORE MECHELEN-ANTWERPEN;ZANDPOORTVEST 60;2800;MECHELEN;BE;www.thomasmore.be;1/1/2021;12/31/2029
101013952;B  MONS20;948934511;E10061299;Haute Ecole en Hainaut;rue Pierre-Joseph Dumenil 4;7000;Mons;BE;www.heh.be;1/1/2021;12/31/2029
101012256;B  MONS21;990884004;E10181390;UNIVERSITE DE MONS;PLACE DU PARC 20;7000;MONS;BE;www.umons.ac.be;1/1/2021;12/31/2029
101014292;B  MONS22;949104455;E10071844;HAUTE ECOLE LOUVAIN EN HAINAUT;CHAUSSEE DE BINCHE 159;7000;MONS;BE;http://www.helha.be;1/1/2021;12/31/2029
101015211;B  MONS24;948645451;E10042888;ARTS2 Mons;RUE DE NIMY 7;7000;MONS;BE;www.artsaucarre.be;1/1/2021;12/31/2029
101013062;B  MONS25;947655275;E10188252;iepscf jemappes;avenue du Roi Albert;7012;jemappes;BE;www.iepsjemappes.be;1/1/2021;12/31/2029
101012989;B  MONS26;912554370;E10047203;Etablissement d'Enseignement pour Adultes et de Formation Continue Frameries;rue du Onze novembre,2;7080;Frameries;BE;https://www.eafc-frameries.be/;1/1/2021;12/31/2029
101013122;B  NAMUR01;999891521;E10209071;UNIVERSITE DE NAMUR ASBL;RUE DE BRUXELLES 61;5000;NAMUR;BE;www.unamur.be  ;1/1/2021;12/31/2029
101008022;B  NAMUR11;949633978;E10106165;Haute Ecole de la Communauté française Albert Jacquard;Rue Godefroid, 32;5000;Namur;BE;www.heaj.be;1/1/2021;12/31/2029
101011721;B  NAMUR13;948697346;E10046147;IMEP;Rue Juppin, 28;5000;Namur;BE;www.imep.be;1/1/2021;12/31/2029
101009406;B  NAMUR14;949525629;E10098947;Haute Ecole de la Province de Namur;Rue Henri Blès, 192;5000;Namur;BE;http://www.hepn.be;1/1/2021;12/31/2029
101008537;B  NAMUR15;949615645;#N/A;HAUTE ECOLE DE NAMUR-LIEGE-LUXEMBOURG;130 RUE SAINT DONAT;5002;NAMUR;BE;www.henallux.be;1/1/2021;12/31/2029
101004991;B  TOURNAI01;946891012;E10137539;Académie des Beaux-Arts de Tournai;14, Rue de l'Hôpital Notre-Dame;7500;Tournai;BE;www.actournai.be;1/1/2021;12/31/2029
101010229;B  TOURNAI02;902269266;E10217445;ECOLE SUPERIEURE DES ARTS SAINT-LUC DE TOURNAI;Chaussée de Tournai, 7;7520;RAMEGNIES-CHIN;BE;http://sup.saintluctournai.be/;1/1/2021;12/31/2029
101175006;BA ARAJEV04;995607904;#N/A;UNIVERZITET U ISTOCNOM SARAJEVU;VUKA KARADZICA 30;71123;ISTOCNO SARAJEVO;BA;www.ues.rs.ba;26/06/2024;31/12/2029
101121620;BA BANJA01;997666729;#N/A;VISOKA SKOLA BANJA LUKA COLLEGE;MILOSA OBILICA 30;78000;BANJA LUKA;BA;www.blc.edu.ba;30/06/2023;31/12/2029
101172770;BA BANJA02;995591705;#N/A;UNIVERZITET U BANJOJ LUCI;BULEVAR VOJVODE PETRA BOJOVICA 1 A;78000;BANJA LUKA;BA;https://unibl.org/;26/06/2024;31/12/2029
101174430;BA BANJA03;923369385;#N/A;UNIVERSITET ZA POSLOVNI INZENJERINGI MENADZMENT;DESPOTA STEFANA LAZAREVICA BB;78000;BANJA LUKA;BA;www.univerzitetpim.com;26/06/2024;31/12/2029
101174844;BA BANJA04;969088395;#N/A;PANEVROPSKI UNIVERZITET APEIRON ZA MULTIDISCIPLINARNE I VIRTUELNE STUDIJE BANJA LUKA;VOJVODE PERE KRECE 13;78102;BANJA LUKA;BA;www.apeiron-uni.eu;26/06/2024;31/12/2029
101123924;BA BIJELJI01;916194974;#N/A;UNIVERZITET SINERGIJA BIJELJINA;RAJE BANICICA BB;76300;BIJELJINA;BA;www.sinergija.edu.ba;30/06/2023;31/12/2029
101123982;BA BIJELJI02;902280712;#N/A;UNIVERZITET BIJELJINA;PAVLOVICA PUT BB;76300;BIJELJINA;BA;www.ubn.rs.ba;30/06/2023;31/12/2029
101123989;BA KISELJA01;919716171;#N/A;VISOKA SKOLA CEPS CENTAR ZA POSLOVNE STUDIJE KISELJAK;JOSIPA BANA JELACICA;71250;KISELJAK;BA;www.ceps.edu.ba;30/06/2023;31/12/2029
101123169;BA MOSTAR01;966318366;#N/A;UNIVERZITET DZEMAL BIJEDIC U MOSTARU;Sjeverni logor b.b.;88104;MOSTAR;BA;www.unmo.ba;30/06/2023;31/12/2029
101123669;BA MOSTAR02;994087817;#N/A;University of Mostar;Trg Hrvatskih velikana  1;88000 ;Mostar ;BA;www.sum.ba;30/06/2023;31/12/2029
101123749;BA MOSTAR03;923415654;#N/A;"Visoka skola ""Logos centar"" u Mostaru";Bisce polje bb.;88100;Mostar;BA;www.logos-centar.com;30/06/2023;31/12/2029
101175022;BA MOSTAR04;933104693;#N/A;SVEUCILISTE HERCEGOVINA;M. VISEVICA HUMSKOG bb;88000;MOSTAR;BA;www.hercegovina.edu.ba;26/06/2024;31/12/2029
101122985;BA SARAJEV01;995549995;#N/A;UNIVERZITET U SARAJEVU;OBALA KULINA BANA 7;71000;SARAJEVO;BA;www.unsa.ba;30/06/2023;31/12/2029
101123842;BA SARAJEV02;959296439;#N/A;INTERNACIONALNI UNIVERZITET U SARAJEVU;UL HRASNICKA CESTA 15;71210;ILIDZA SARAJEVO;BA;www.ius.edu.ba;30/06/2023;31/12/2029
101123909;BA SARAJEV03;949759496;#N/A;VISOKOSKOLSKA USTANOVA INTERNACIONALNI BURC UNIVERZITET-INTERNATIONAL BURCH UNIVERSITY;FRANCUSKE REVOLUCIJE BB, ILIDZA;71000;SARAJEVO;BA;www.ibu.edu.ba;30/06/2023;31/12/2029
101123849;BA SOKOLAC01;888860956;#N/A;Visoka skola za usluzni biznis Istocno Sarajevo - Sokolac;Ulica Cara Lazara BB;71350;Sokolac;BA;www.vub.edu.ba;30/06/2023;31/12/2029
101123920;BA TRAVNIK01;934861945;#N/A;INTERNACIONALNI UNIVERZITET TRAVNIK;ALEJA KONZULA - MELJANAC BB;72270;TRAVNIK;BA;www.iu-travnik.com;30/06/2023;31/12/2029
101174901;BA TRAVNIK02;951185978;#N/A;SVEUCILISTE/UNIVERZITET VITEZ;UL SKOLSKA 23;72270;TRAVNIK;BA;www.unvi.edu.ba;26/06/2024;31/12/2029
101174878;BA TUZLA01;888549683;#N/A;College of finance and accounting FINra;Mitra Trifunovica Uce br.9;75000 ;Tuzla;BA;www.finra.edu.ba;26/06/2024;31/12/2029
101175060;BA ZENICA01;971954454;#N/A;JAVNA USTANOVA UNIVERZITET U ZENICI UNIVERSITAS STUDIORUM ZENICAENSIS;FAKULTETSKA 3;72000;ZENICA;BA;http://www.unze.ba;26/06/2024;31/12/2029
101011358;BE BRUGGE11;968681480;E10160677;KATHOLIEKE HOGESCHOOL VIVES NOORD;DOORNIKSESTEENWEG 145;8500;KORTRIJK;BE;www.vives.be/international;1/1/2021;12/31/2029
101012583;BG ALBENA01;949581695;E10102722;VISSHE UCHILISHTE PO MENIDZHMANT;OBORISHTE STR 13 A;9000;VARNA;BG;www.vum.bg;1/1/2021;12/31/2029
101013388;BG BLAGOEV02;999866980;E10208855;SOUTH-WEST UNIVERSITY NEOFIT RILSKI;IVAN MIHAILOV STREET 66;2700;BLAGOEVGRAD;BG;www.swu.bg;1/1/2021;12/31/2029
101010393;BG BLAGOEV03;949643678;E10107031;AMERICAN UNIVERSITY IN BULGARIA;GEORGI IZMIRLIEV SQUARE 1;2700;BLAGOEVGRAD;BG;www.aubg.edu;1/1/2021;12/31/2029
101006626;BG BOTEVGR02;949302626;E10084740;International Business School;14 Gurko Street;2140;Botevgrad;BG;www.ibsedu.bg;1/1/2021;12/31/2029
101010115;BG BOURGAS01;968938433;E10161838;BURGASKI SVOBODEN UNIVERSITET;BUL SAN STEFANO 62;8001;BURGAS;BG;www.bfu.bg;1/1/2021;12/31/2029
101011858;BG BOURGAS02;986554506;E10211571;PROF DR ASEN ZLATAROV UNIVERSITY;PROF YAKIM YAKIMOV STR  1;8010;BOURGAS;BG;;1/1/2021;12/31/2029
101007557;BG GABROVO01;956192439;E10149280;TECHNICAL UNIVERSITY - GABROVO;UL. HADJI DIMITAR 4;5300;GABROVO;BG;www.tugab.bg;1/1/2021;12/31/2029
101123283;BG PERNIK01;973824420;#N/A;EUROPEAN POLYTECHNICAL UNIVERSITY;UL. SV SV KIRIL I METODIY 23;2300;PERNIK;BG;http://www.epu.bg ;30/06/2023;31/12/2029
101010183;BG PLEVEN01;972722209;E10166182;UNIVERSITY OF MEDICINE - PLEVEN;ST KLIMENT OCHRIDSKI  1;5800  ;PLEVEN;BG;www.mu-pleven.bg;1/1/2021;12/31/2029
101012330;BG PLEVEN02;896460906;E10235309;"Vishe Voennovazdushno uchilishte ""Georgi Benkovski""";"""Sv.sv. Kiril i Metodii"" 1";5855;Dolna Mitropolia;BG;http://www.af-acad.bg/;1/1/2021;12/31/2029
101006733;BG PLOVDIV01;999870278;E10208885;AGRAREN UNIVERSITET - PLOVDIV;MENDELEEV STREET 12;4000;PLOVDIV;BG;www.au-plovdiv.bg;1/1/2021;12/31/2029
101012642;BG PLOVDIV02;997876346;E10197374;MEDITCINSKY UNIVERSITET-PLOVDIV;VASIL APRILOV BOULEVARD 15A;4002;Plovdiv;BG;www.mu-plovdiv.bg;1/1/2021;12/31/2029
101007774;BG PLOVDIV04;999848259;E10208693;PLOVDIVSKI UNIVERSITET PAISIY HILENDARSKI;24 TZAR ASEN;4000;PLOVDIV;BG;www.uni-plovdiv.bg;1/1/2021;12/31/2029
101008164;BG PLOVDIV05;998401504;E10202947;University of Food Technologies;MARITZA BOULEVARD  26;4000;PLOVDIV;BG;http://uft-plovdiv.bg/;1/1/2021;12/31/2029
101012182;BG PLOVDIV07;949459960;E10094263;AKADEMIYA ZA MUZIKALNO TANTZOVO I IZOBRAZITELNO IZKUSTVO PLOVDIV;2, T. Samodoumov str.;4000;Plovdiv;BG;www.artacademyplovdiv.com;1/1/2021;12/31/2029
101011561;BG PLOVDIV09;948812000;E10053370;VU PO AGROBIZNES I RAZVITIE NA REGIONITE - PLOVDIV;78 DUNAV BLVD;4003;PLOVDIV;BG;www.uard.bg;1/1/2021;12/31/2029
101013830;BG PLOVDIV10;912960412;E10064806;VUSI;13 Kuklensko Shose;4004;Plovdiv;BG;www.vusi.bg;1/1/2021;12/31/2029
101012292;BG ROUSSE01;999842633;E10208644;UNIVERSITY OF RUSE ANGEL KANCHEV;STUDENTSKA STREET 8;7017;RUSE;BG;www.uni-ruse.bg;1/1/2021;12/31/2029
101011619;BG SHOUMEN01;986378160;E10211538;SHUMENSKI UNIVERSITET EPISKOP KONSTANTIN PRESLAVSKI;115 UNIVERSITETSKA ST.;9712;SHUMEN;BG;http://www.shu-bg.net;1/1/2021;12/31/2029
101012723;BG SOFIA02;998173069;E10200502;NEW BULGARIAN UNIVERSITY;ULICA MONTEVIDEO 21;1635;SOFIA;BG;www.nbu.bg;1/1/2021;12/31/2029
101007731;BG SOFIA03;999875128;E10208926;UNIVERSITY OF NATIONAL AND WORLD ECONOMY;EIGHT DECEMBER STR. ? 19, STUDENT TOWN;1700;SOFIA;BG;https://www.unwe.bg;1/1/2021;12/31/2029
101012508;BG SOFIA04;999871151;E10208893;UNIVERSITET PO ARCHITEKTURA STROITELSTVO I GEODEZIJA;HRISTO SMIRNENSKI BLVD 1;1046;SOFIA;BG;www.uacg.bg;1/1/2021;12/31/2029
101012503;BG SOFIA06;999887641;E10209043;SOFIA UNIVERSITY ST KLIMENT OHRIDSKI;BUL TZAR OSVOBODITEL 15;1504;SOFIA;BG;www.uni-sofia.bg;1/1/2021;12/31/2029
101012570;BG SOFIA08;947075021;E10150204;Nazionalna Hudojestvena Akademia;Shipka 1;;Sofia;BG;www.nha.bg;1/1/2021;12/31/2029
101012224;BG SOFIA09;999884149;E10209010;MINNO-GEOLOZHKI UNIVERSITET ST IVANRILSKI;STUDENTSKI GRAD 1, PROF BOYAN KAMENOV ST.;1700;SOFIA;BG;www.mgu.bg;1/1/2021;12/31/2029
101010089;BG SOFIA11;999857571;E10208775;MEDICAL UNIVERSITY SOFIA;ACAD IV EVSTATIEV GESHOV ST 15;1431;SOFIA;BG;www.mu-sofia.bg;1/1/2021;12/31/2029
101012018;BG SOFIA12;998170838;E10200449;University of Forestry;KLIMENT OCHRIDSKI BLVD 10;1756;Sofia;BG;www.ltu.bg;1/1/2021;12/31/2029
101009943;BG SOFIA13;949575584;E10102349;"NATIONAL ACADEMY OF MUSIC""PROF.PANCHO VLADIGEROV""";Evlogi i Hristo Georgievi No.94;1505;SOFIA;BG;www.nma.bg;1/1/2021;12/31/2029
101011936;BG SOFIA16;999868532;E10208871;TECHNICAL UNIVERSITY OF SOFIA ;Kliment Ohridsky Bd  8;1000;SOFIA;BG;http://www.tu-sofia.bg;1/1/2021;12/31/2029
101011970;BG SOFIA17;948871849;E10057264;NATSIONALNA SPORTNA AKADEMIYA VASSIL LEVSKI;STUDENTSKI GRAD;1700;SOFIA;BG;www.nsa.bg;1/1/2021;12/31/2029
101012160;BG SOFIA18;949476450;E10095418;NATZIONALNA AKADEMIYA ZA TEATRALNO I FILMOVO IZKUSTVO (NATFIZ);UL. RAKOVSKI 108A;1000;SOFIA;BG;www.natfiz.bg;1/1/2021;12/31/2029
101006722;BG SOFIA20;999855534;E10208755;CHIMIKOTECHNOLOGITCHEN I METALURGITCHEN UNIVERSITET;KL OHRIDSKY BOULEVARD 8;1756;SOFIA;BG;www.uctm.edu;1/1/2021;12/31/2029
101012195;BG SOFIA21;949614093;E10104720;VISSHE STROITELNO UCHILISHTE LYUBEN KARAVELOV;SUHODOLSKA 175;1373;SOFIA;BG;www.vsu.bg;1/1/2021;12/31/2029
101011397;BG SOFIA22;949271392;E10082738;"Higher School of Transport ""Todor Kableshkov""-Sofia";Geo Milev Str, 158;1574;Sofia;BG;vtu.bg;1/1/2021;12/31/2029
101014733;BG SOFIA24;955350479;E10148319;UNIVERSITET PO BIBLIOTEKOZNANIE I INFORMACIONNI TEHNOLOGII;TSARIGRADSKO SHOSE BULEVARD 119;1784;SOFIA;BG;www.unibit.bg;1/1/2021;12/31/2029
101013958;BG SOFIA26;949580822;E10102670;College of Management, Trade and Marketing;126 Tsar Boris III, blvd;1612;Sofia;BG;www.mtmcollege.org;1/1/2021;12/31/2029
101008455;BG SOFIA28;949570443;E10101986;VISHE  UCHILISHTE PO TELEKOMUNIKATSI I POSHTI;UL AKAD STEFAN MLADENOV 1;1700;SOFIA;BG;https://www.utp.bg;1/1/2021;12/31/2029
101012672;BG SOFIA30;994050084;E10184755;BULGARIAN ACADEMY OF SCIENCES;15 NOVEMBER ST 1;1040;Sofia;BG;www.bas.bg;1/1/2021;12/31/2029
101012484;BG SOFIA31;950720766;E10123622;HIGHER INSTITUTE OF INSURANCE AND FINANCE;GUSLA STR 1;1618;SOFIA;BG;www.vuzf.bg;1/1/2021;12/31/2029
101012197;BG SOFIA32;998262988;E10212447;ACADEMY OF THE MINISTRY OF INTERIOR BULGARIA;ALEXANDER MALINOV BLVD 1;1715;SOFIA;BG;https://www.mvr.bg/academy;1/1/2021;12/31/2029
101015243;BG SOFIA33;998573679;E10204598;AGRICULTURAL ACADEMY;Suhodolska 30;1373;Sofia;BG;http://www.agriacad.bg;1/1/2021;12/31/2029
101011989;BG SOFIA34;938805674;E10064185;"National Defence College ""G. S. Rakovski""";82 Evlogi & Hhristo Georgievi Blvd;1504;Sofia;BG;http://rnda.armf.bg;1/1/2021;12/31/2029
101099002;BG SOFIA35;888023749;#N/A;"Teatralen kolej ""Lyuben Grois""";169 Evlogi i Hristo Georgievi bul;1504;Sofia;BG;lgroys-college.com;10/26/2022;12/31/2029
101098414;BG SOFIA36;958304323;#N/A;INSTITUT PO OTBRANA;prof. Tsvetan Lazarov blvd.  2;1574;Sofia;BG;http://di.mod.bg;10/26/2022;12/31/2029
101012571;BG STARA-Z01;999869502;E10208880;TRAKIYSKI UNIVERSITET;STUDENTS CAMPUS RECTORAT;6000;STARA ZAGORA;BG;www.trakia-uni.bg;1/1/2021;12/31/2029
101011825;BG SVISHTO02;949717980;E10110281;D. A. Tsenov Academy of Economics;2 Em. Chakarov Str.;5250;Svishtov;BG;http://www.uni-svishtov.bg;1/1/2021;12/31/2029
101012982;BG VARNA01;998213227;E10200986;VARNA FREE UNIVERSITY;CHAYKA RESORT;9007;VARNA;BG;www.vfu.bg;1/1/2021;12/31/2029
101004755;BG VARNA02;999875516;E10208929;TECHNICAL UNIVERSITY OF VARNA;UL STUDENTSKA 1;9010;VARNA;BG;http://www2.tu-varna.bg/tu-varna/;1/1/2021;12/31/2029
101010012;BG VARNA03;999506431;E10207367;Medical University Of Varna;55 Marin Drinov Str.;9002;Varna;BG;http://mu-varna.bg/EN;1/1/2021;12/31/2029
101007331;BG VARNA04;998421486;E10203100;IKONOMICHESKI UNIVERSITET - VARNA;BUL KNYAZ BORIS I 77;9002;VARNA;BG;http://ue-varna.bg;1/1/2021;12/31/2029
101011870;BG VARNA05;949662108;E10108590;NIKOLA VAPTSAROV NAVAL ACADEMY;73 VASIL DRUMEV STREET;9026;VARNA;BG;www.naval-acad.bg;1/1/2021;12/31/2029
101013938;BG VELIKO01;949496044;E10096846;VELIKOTARNOVSKI UNIVERSITET SV SV KIRIL I METODIY;TEODOSII TARNOVSKI STREET 2;5003;VELIKO TARNOVO;BG;www.uni-vt.bg;1/1/2021;12/31/2029
101013061;BG VELIKO02;928542492;E10117202;Vasil Levski National Military University;76 Bulgaria Blvd.;5006;Veliko Tarnovo;BG;http://nvu.bg/;1/1/2021;12/31/2029
101048537;CY AMMOCH01;941169758;E10190551;LENIA EDUCATIONAL CENTRE LTD;40, 1st APRIL STR., LIOPETRI P.O.Box 32168;5326;AMMOCHOSTOS;CY;www.atlantiscollege.com;11/1/2021;12/31/2029
101009660;CY LARNACA01;892873749;E10104660;P.A. COLLEGE LTD;CORNER OF FANEROMENIS AVE AND KALVOU STR;6307;LARNACA;CY;www.pacollege.ac.cy;1/1/2021;12/31/2029
101012579;CY LARNACA02;951954315;E10133131;UCLAN CYPRUS LIMITED;UNIVERSITY AVENUE 12-14 PYLA;7080;LARNAKA;CY;www.uclancyprus.ac.cy;1/1/2021;12/31/2029
101015170;CY LARNACA03;939078244;E10069543;ALEXANDER COLLEGE;2 ARTAS STREET;7102;ARADIPPOU;CY;www.alexander.ac.cy;1/1/2021;12/31/2029
101011766;CY LARNACA06;920151701;E10092944;CTL EUROCOLLEGE;118 SPYROS KYPRIANOU AVENUE;3077;LEMESOS;CY;http://ctleuro.ac.cy/;1/1/2021;12/31/2029
101048737;CY LARNACA07;924467425;E10047133;Larnaca College;Mehmet Ali 75;6026;Larnaca;CY;www.larnacacollege.ac.cy;11/1/2021;12/31/2029
101122482;CY LARNACA08;890990785;#N/A;AMERICAN UNIVERSITY OF CYPRUS (AUCY);Ammochostou Avenue 52;6019;Larnaca;CY;aucy.com.cy;30/06/2023;31/12/2029
101013004;CY LEFKOSI01;989697985;E10180075;ANOIKTO PANEPISTIMIO KYPROU (OPEN UNIVERSITY OF CYPRUS);YANNOU KRANIDIOTI AV 33 2ND FL;2220;LEFKOSIA;CY;www.ouc.ac.cy;1/1/2021;12/31/2029
101013354;CY LEFKOSI02;965934440;E10157898;THE CYPRUS INSTITUTE;CONSTANTINOU KAVAFI 20;2121;NICOSIA;CY;https://www.cyi.ac.cy/;1/1/2021;12/31/2029
101014699;CY LIMASSO02;999597223;E10208024;TECHNOLOGIKO PANEPISTIMIO KYPROU;ARCHBISHOP KYPRIANOS 31 SAVINGS COOPERATIVE BANK BUILDING 3RD FLOOR;3036;LEMESOS;CY;www.cut.ac.cy;1/1/2021;12/31/2029
101008977;CY LIMASSO03;949241419;E10080700;The Limassol College - T.L.C.;Pasicratous 2-4;3085;Limassol;CY;www.tlc.ac.cy;1/1/2021;12/31/2029
101048572;CY LIMASSO04;901910366;E10098327;MC MESOYIOS COLLEGE LTD;6,KARATHEODORI;3011;Limassol;CY;www.mesoyios.ac.cy;11/1/2021;12/31/2029
101048619;CY LIMASSO05;904880215;E10012071;PHANIE ANTONIADOU LTD (SUSINI COLLEGE);10 Tagmatarchou Pouliou str,;3020;Limassol;CY;www.susini.ac.cy;11/1/2021;12/31/2029
101049063;CY LIMASSO06;890624901;E10226840;Cyprus Academy of Art;Roussos Center Point, 55 Gladstonos Str., Pentadromos,;3040;Limassol;CY;caa.ac.cy;11/1/2021;12/31/2029
101012318;CY NICOSIA01;999835843;E10208585;UNIVERSITY OF CYPRUS;AVENUE PANEPISTIMIOU 2109  AGLANTZI;1678;NICOSIA;CY;www.ucy.ac.cy;1/1/2021;12/31/2029
101012376;CY NICOSIA08;949622726;E10105406;HIGHER HOTEL INSTITUTE CYPRUS (HHIC);Aglantzias Avenue;1304;Nicosia;CY;www.hhic.ac.cy;1/1/2021;12/31/2029
101012678;CY NICOSIA10;946883349;E10137007;College of Tourism and Hotel Management;29 Onasagorou Street;1502;Nicosia;CY;www.cothm.ac.cy;1/1/2021;12/31/2029
101015318;CY NICOSIA12;949544350;E10100178;CYPRUS INTERNATIONAL INSTITUTE OF MANAGEMENT LIMITED LBG;AKADEMIAS 21;2151;NICOSIA;CY;www.ciim.ac.cy;1/1/2021;12/31/2029
101015182;CY NICOSIA13;997589323;E10212183;SCHOLAI FREDERICKOU LIMITED;Y FREDERICKOU ST 7 PALLOURIOTISSA;1036;LEFKOSIA;CY;www.fit.ac.cy;1/1/2021;12/31/2029
101014348;CY NICOSIA14;999577726;E10207892;EDEX - EDUCATIONAL EXCELLENCE CORPORATION LIMITED;MAKEDONITISAS AVENUE 46;1700;NICOSIA;CY;www.unic.ac.cy;1/1/2021;12/31/2029
101012397;CY NICOSIA15;949620689;E10105219;The Philips College ;4-6 Lamias street;2090;Nicosia;CY;https://philips.ac.cy/;1/1/2021;12/31/2029
101013048;CY NICOSIA22;912075675;E10035180;American College;2&3 Omirou Avenue;1521;Nicosia;CY;www.ac.ac.cy;1/1/2021;12/31/2029
101013723;CY NICOSIA23;996511750;E10189271;FREDERICK UNIVERSITY FU;GIANNI FREIDERIKOU 7;1036;PALLOURIOTISSA LEFKOSIA;CY;www.frederick.ac.cy;1/1/2021;12/31/2029
101012647;CY NICOSIA24;999739619;E10208383;EUROPEAN UNIVERSITY - CYPRUS LTD;DIOGENES STREET 6 ENGOMI;22006;NICOSIA;CY;http://www.euc.ac.cy;1/1/2021;12/31/2029
101013364;CY NICOSIA25;949463161;E10094514;EKPEDEFTIRIA KES LTD;KALLIPOLIS AVENUE 5;1055;LEFKOSIA;CY;www.kes.ac.cy;1/1/2021;12/31/2029
